item_ID,label,description,english,tag_automated,check2_tag_remove,check2_tag_add,check2_tag_new,edited_by,check1_tag_remove,check1_tag_add
2708,Ik voel me een last voor anderen ,Negative affect (burdensomeness),I feel like a burden to others,methodological;negative affect,,,,Milla;Nieke,methodological,
2709,Ik voel me machteloos ,Negative affect (defeat),I feel defeated,negative affect,,,,Milla;Nieke,,
2710,Ik heb het gevoel dat ik vastzit ,Negative affect (entrapment),I feel entrapped,negative affect,,,,Milla;Nieke,,
2711,Met wie ben ik?  ,Social context,Who am I with?,social context,,,,Milla;Nieke,,
2712,Ik vind het fijn om alleen te zijn ,Social interaction quality,I find being alone pleasant,social interaction,,,,Milla;Nieke,social interaction,social context;appraisal
2713,Ik wil alleen zijn ,Social interaction quality,I want to be alone,social interaction,,,,Milla;Nieke,social interaction,social context;appraisal
2714,Ik voel me buitengesloten ,Social interaction quality,I feel an outsider,social interaction,,,,Milla;Nieke,social interaction,social context;appraisal
2715,Ik wil liever met anderen zijn ,Social interaction quality,I prefer to have company,social interaction,,,,Milla;Nieke,social interaction,social context;appraisal
2716,"Met de mensen met wie ik nu ben, ben iken iets aan het doen (praten, leren, gamen, etc.",Social interaction quality,I€™m interacting with my current company,social interaction,,,,Milla;Nieke,,
2717,Ik voel me op mijn gemak in dit gezelschap ,Social interaction quality,I feel comfortable in this company,social interaction;social support,,,,Milla;Nieke,social interaction;social support,social context;appraisal
2718,Ik voel me gewaardeerd door dit gezelschap ,Social interaction quality,I feel valued in this company,social interaction;social support,,,,Milla;Nieke,social interaction,
2719,Ik hoor erbij (bij degene(n) met wie ik nu ben),Social interaction quality,I feel I belong [in this company],social interaction;social support,,,,Milla;Nieke,social interaction;social support,social context;appraisal
2720,Ik zou liever alleen zijn ,Social interaction quality,I prefer to be alone,social interaction,,,,Milla;Nieke,social interaction,social context;appraisal
2721,Wat ben ik aan het doen,Physical context,What am I doing,activity,,,,Milla;Nieke,,
2722,Waar ben ik? ,Physical context,Where are you?,location,,,,Milla;Nieke,,
2723,Ik ben virtueel in contact met anderen,Online behaviour,I€™m interacting with others online,social interaction,,,,Milla;Nieke,,
2724,Met wie ben ik virtueel in contact? ,Online behaviour,Who am I in virtual contact with?,,,,,Milla;Nieke,,social context
2725,Ik voel me op mijn gemak bij de mensen met wie ik online in contact ben,Online behaviour,I feel comfortable with the people I€™m in online contact with,social support,,,,Milla;Nieke,social support,social context;appraisal
2726,Ik voel me gewaardeerd door de mensen met wie ik online in contact ben ,Online behaviour,I feel valued by the people I€™m in online contact with,social support,,,,Milla;Nieke,social support,social context;appraisal
2727,Ik hoor bij de mensen met wie ik online in contact ben ,Online behaviour,I belong with the people I€™m in online contact with,social support,,,,Milla;Nieke,social support,social context;appraisal
2728,Waarom ben ik niet in online contact? ,Online behaviour,Why am I not online in contact with others?,,,,,Milla;Nieke,,social context;appraisal
2729,Ik zou graag virtueel in contact zijn met anderen ,Online behaviour,"I would like to be contact with others, virtually",,,,,Milla;Nieke,,social context;appraisal
2730,Ik heb er zelf voor gekozen om niet met anderen online in contact te zijn ,Online behaviour,I chose not to be in online contact with others,,,,,Milla;Nieke,,social context;appraisal
2731,"Ik voel me, online gezien, buitengesloten ",Online behaviour,"I feel, from an online perspective, excluded",,,,,Milla;Nieke,,social context;appraisal
2732,Ik heb lichamelijk pijn ,Control items,I am in pain,physical health,,,,Milla;Nieke,,
2733,Heb je eraan gedacht om jezelf te verwonden,Suicide ideation/self-harm,Have you considered harming yourself,self-harm;suicidality,,,,Milla;Nieke,suicidality,
2734,Tijdens deze gedachten over zelfverwonding had ik de wens om mijn leven te beÃ«indigen ,Suicide ideation/self-harm,"During these self-harm thoughts, how much did I wish to end my life",self-harm;suicidality,,,,Milla;Nieke,,
2735,"Ik heb naar deze gedachten gehandeld door mezelf opzettelijk te verwonden, pijn te doen of te vergiftigen ",Suicide ideation/self-harm,Have I actually harmed myself intentionally,self-harm;suicidality,,,,Milla;Nieke,suicidality,
2736,"Toen ik mezelf verwondde, ervoer ik lichamelijke pijn ",Suicide ideation/self-harm,"When I self-harmed, I experienced physical pain",physical health;self-harm;suicidality,,,,Milla;Nieke,suicidality,
2737,Sinds de vorige beep heb ik het volgende gebruikt: ,Substance use,Since the last beep I€™ve used:,substance use,,,,Milla;Nieke,,
2738,Deze beep stoorde me ,Disturbance,This beep disturbed me,methodological,,,,Milla;Nieke,,
2739,Denk aan de meest NEGATIEVE gebeurtenis van vandaag. Wat was het?,Negative event,Think about the most negative event of today. What was it?,event;evening,,,,Milla;Nieke,,
2740,(meest NEGATIEVE gebeurtenis) Deze gebeurtenis was ,Negative event,(most NEGATIVE event) This event was ,event;evening,,,,Milla;Nieke,,appraisal
2741,(meest NEGATIEVE gebeurtenis) Deze gebeurtenis was belangrijk,Negative event,(most NEGATIVE event) This event was important,event;evening,,,,Milla;Nieke,,appraisal
2742,Denk aan de meest POSITIEVE gebeurtenis van vandaag. Wat was het?,Positive event,Think about the most POSITIVE event of today. What was it?,event;evening,,,,Milla;Nieke,,
2743,(meest POSITIEVE gebeurtenis) Deze gebeurtenis was ,Positive event,(most POSITIVE event) This event was,event;evening,,,,Milla;Nieke,,appraisal
2744,(meest POSITIEVE gebeurtenis) Deze gebeurtenis was belangrijk ,Positive event,(most POSITIVE event) This event was important,event;evening,,,,Milla;Nieke,,appraisal
2745,Op dit moment voel ik me angstig,Negative affect,"Right now, I feel anxious",anxiety;negative affect;worry,,,,Milla;Nieke,worry,
2746,Op dit moment voel ik me gestrest,Negative affect,"Right now, I feel stressed",negative affect;stress,,,,Milla;Nieke,,
2747,Op dit moment voel ik me geÃ¯rriteerd,Negative affect,"Right now, I feel irritated",negative affect,,,,Milla;Nieke,,
2748,Op dit moment voel ik me somber,Negative affect,"Right now, I feel sad",negative affect,,,,Milla;Nieke,,
2749,Op dit moment voel ik me onzeker,Negative affect,"Right now, I feel insecure",negative affect;self-esteem,,,,Milla;Nieke,,
2750,Op dit moment voel ik me opgewekt,Positive affect,"Right now, I feel cheerful",positive affect,,,,Milla;Nieke,,
2751,Op dit moment voel ik me ontspannen,Positive affect,"Right now, I feel relaxed",positive affect,,,,Milla;Nieke,,
2752,Op dit moment voel ik me leeg,Negative affect,"Right now, I feel empty",negative affect,,,,Milla;Nieke,,
2753,Op dit moment voel ik me eenzaam,Negative affect,"Right now, I feel lonely",negative affect,,,,Milla;Nieke,,
2754,Op dit moment overspoelen mijn emoties me,Emotion dysregulation,"Right now, my emotions are overwhelming me",emotion regulation,,,,Milla;Nieke,,
2755,Op dit moment denk ik steeds aan hetzelfde probleem,Rumination,"Right now, I am repeatedly thinking about the same problem",rumination,,,,Milla;Nieke,,emotion regulation
2756,Op dit moment ben ik teleurgesteld in mezelf,Self-criticism,"Right now, I am dissapointed in myself",,,,,Milla;Nieke,,self-esteem
2757,Op dit moment ben ik teleurgesteld in anderen,Other-criticism,"Right now, I am dissapointed in others",,,,,Milla;Nieke,,
2758,Op dit moment ben ik tevreden met mijn uiterlijk,Body image,"Right now, I am satisfied with the way I look",body image;positive affect,,,,Milla;Nieke,positive affect,self-esteem
2759,Op dit moment voel ik me op mijn gemak in mijn lichaam,Body image,"Right now, I feel at ease in my body",body image;positive affect,,,,Milla;Nieke,positive affect,
2760,Op dit moment twijfel ik wie ik ben,Identity,"Right now, I doubt who I am",identity,,,,Milla;Nieke,,
2761,Op dit moment weet ik waar ik voor sta,Identity,"Right now, I know what I stand for",identity,,,,Milla;Nieke,,
2762,Waar ben je op dit moment? ,Situational context,Where are you right now? ,location,,,,Milla;Nieke,,
2763,Waar was je mee bezig juist voor de beep? ,Activity,What were you doing just before the beep?,activity,,,,Milla;Nieke,,
2764,Beschrijf kort waar je mee bezig was,Activity,Please describe briefly what you are doing,activity,,,,Milla;Nieke,,
2765,Ik vind deze activiteit leuk,Activity,I enjoy this activity,activity,,,,Milla;Nieke,,appraisal
2766,Ben je alleen of met anderen?,Social context,Are you alone or with others? ,social context,,,,Milla;Nieke,,
2767,Wie is er fysiek aanwezig?,Social context,Who are you with physically?,social context,,,,Milla;Nieke,,
2768,Met wie ben je online?,Social context,Who are you with online?,social context,,,,Milla;Nieke,,
2769,Op dit moment vind ik het fijn om alleen te zijn,Social context,"Right now, I like being alone",social context,,,,Milla;Nieke,,appraisal
2770,Op dit moment vind ik dit gezelschap aangenaam,Social context,"Right now, I enjoy the company of these peopple",social context,,,,Milla;Nieke,,appraisal
2771,Op dit moment voel ik me verbonden met de mensen met wie ik online in contact ben,Social context,"Right now, I feel connected to those I am online in contact with",social context,,,,Milla;Nieke,,appraisal
2772,"Sinds de laatste beep, dacht je eraan om jezelf opzettelijk te verwonden zonder de wens om je leven te beÃ«indigen?",NSSI,"Since the last beep, have you considered deliberately hurting yourself without wanting to die?",,,,,Milla;Nieke,,self-harm
2773,"Op dit moment, hoe sterk is de drang aanwezig om jezelf te verwonden zonder de wens om je leven te beÃ«indigen?",NSSI,"Right now, how strong is the urge present to hurt yourself without wanting to die?",,,,,Milla;Nieke,,self-harm
2774,"Sinds de laatste beep, heb je jezelf opzettelijk verwond zonder de wens om je leven te beÃ«indigen (bijvoorbeeld jezelf gesneden, gekrabd, of geslagen)?",NSSI,"Since the last beep, have you deliberately hurt yourself without wanting to die (for example, cut, scratched, or hit yourself)?",,,,,Milla;Nieke,,self-harm
2775,Hoe heb je jezelf opzettelijk verwond?,NSSI,How have you self-injured?,,,,,Milla;Nieke,,self-harm
2776,Beschrif kort hoe je jezelf opzettelijk hebt verwond:,NSSI,Briefly describe how you have injured yourself:,,,,,Milla;Nieke,,self-harm
2777,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om jezelf opzettelijk te verwonden?",NSSI,"Right now, how confident are you that you can resist engaging in NSSI?",self-esteem,,,,Milla;Nieke,self-esteem,self-harm
2778,"Gelieve alle gedragingen aan te duiden waar je sinds de laatste beep aan dacht of hebt gesteld, of waarvoor er momenteel een drang aanwezig is:",Comorbid behaviors,"Indicate all other behaviors you thought about or engaged in since the last beep, or for which you have an urge right now",,,,,Milla;Nieke,,
2779,"Sinds de laatste beep, dacht je eraan om minder te eten om je gewicht onder controle te houden?",Comorbid behaviors,"Since the last beep, have you thought about eating less to control your weight?",,,,,Milla;Nieke,,
2780,"Op dit moment, hoe sterk is de drang aanwezig om minder te eten om je gewicht onder controle te houden?",Comorbid behaviors,"Right now, how strong is the urge to eat less to control your weight?",,,,,Milla;Nieke,,
2781,"Sinds de laatste beep, heb je minder gegeten om je gewicht onder controle te houden? ",Comorbid behaviors,"Since the last beep, have you eaten less to control your weight?",,,,,Milla;Nieke,,
2782,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om minder te eten om je gewicht onder controle te houden?",Comorbid behaviors,"Right now, how confident are you that you can resist eating less to control your weight?",self-esteem,,,,Milla;Nieke,self-esteem,
2783,"Sinds de laatste beep, dacht je eraan om een ongewoon grote hoeveelheid voedsel te eten?",Comorbid behaviors,"Since the last beep, have you thought about eating an unusually large amount of food?",,,,,Milla;Nieke,,
2784,"Op dit moment, hoe sterk is de drang aanwezig om een ongewoon grote hoeveelheid voedsel te eten?",Comorbid behaviors,"Right now, how strong is the urge to eat an unusually large amount of food?",,,,,Milla;Nieke,,
2785,"Sinds de laatste beep, heb je een een ongewoon grote hoeveelheid voedsel gegeten?",Comorbid behaviors,"Since the last beep, have you experienced a binge-eating episode?",,,,,Milla;Nieke,,
2786,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om een ongewoon grote hoeveelheid voedsel te eten?",Comorbid behaviors,"Right now, how confident are you that you can resist eating an unusually large amount of food?",self-esteem,,,,Milla;Nieke,self-esteem,
2787,"Sinds de laatste beep, dacht je eraan om opzettelijk te braken?",Comorbid behaviors,"Since the last beep, have you thought about vomiting deliberately?",,,,,Milla;Nieke,,
2788,"Op dit moment, hoe sterk is de drang aanwezig om opzettelijk te braken?",Comorbid behaviors,"Right now, how strong is the urge to vomit deliberately?",,,,,Milla;Nieke,,
2789,"Sinds de laatste beep, heb je opzettelijk gebraakt?",Comorbid behaviors,"Since the last beep, have you vomited deliberately?",,,,,Milla;Nieke,,
2790,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om opzettelijk te braken?",Comorbid behaviors,"Right now, how confident are you that you can resist vomiting deliberately?",self-esteem,,,,Milla;Nieke,self-esteem,
2791,"Sinds de laatste beep, dacht je eraan om jezelf te doden?",Comorbid behaviors,"Since the last beep, have you thought about killing yourself?",,,,,Milla;Nieke,,suicidality
2792,"Op dit moment, hoe sterk is de drang aanwezig om jezelf te doden?",Comorbid behaviors,"Right now, how strong is the urge to kill yourself?",,,,,Milla;Nieke,,suicidality
2793,Heb je sinds de laatste beep een suÃ¯cidepoging ondernomen?,Comorbid behaviors,"Since the last beep, have you made a suicide attempt?",self-harm;suicidality,,,,Milla;Nieke,,
2794,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om jezelf te doden?",Comorbid behaviors,"Right now, how confident are you that you can resist attempting suicide?",self-esteem;self-harm;suicidality,,,,Milla;Nieke,self-esteem,
2795,Wat maakt dat je het op dit moment moeilijk hebt?,Comorbid behaviors,What is making it difficult for you right now?,,,,,Milla;Nieke,,
2796,"Sinds de laatste beep, dacht je eraan om een ongewoon grote hoeveelheid alcohol te drinken?",Comorbid behaviors,"Since the last beep, have you thought about consuming an unusually large amount of 7-point scale alcohol?",substance use,,,,Milla;Nieke,,
2797,"Op dit moment, hoe sterk is de drang aanwezig om een ongewoon grote hoeveelheid alcohol te drinken?",Comorbid behaviors,"Right now, how strong is the urge to consume an unusually large amount of alcohol?",substance use,,,,Milla;Nieke,,
2798,"Sinds de laatste beep, heb je een ongewoon grote hoeveelheid alcohol gedronken?",Comorbid behaviors,"Since the last beep, have you consumed an unusually large amount of alcohol?",substance use,,,,Milla;Nieke,,
2799,"Op dit moment, hoe zeker ben je ervan dat je kan weerstaan om een ongewoon grote hoeveelheid alcohol te drinken?",Comorbid behaviors,"Right now, how confident are you that you can resist consuming an unusually large amount of alcohol?",self-esteem;substance use,,,,Milla;Nieke,self-esteem,
2800,"Sinds de laatste beep, dacht je eraan om cannabis te roken?",Comorbid behaviors,"Since the last beep, have you thought about smoking cannabis?",substance use,,,,Milla;Nieke,,
2801,"Op dit moment, hoe sterk is de drang aanwezig om cannabis te roken?",Comorbid behaviors,"Right now, how strong is the urge to smoke cannabis?",substance use,,,,Milla;Nieke,,
